 Óbitos por causas evitáveis de 5 a 74 anos - São Paulo
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"355320 TAIUVA";19
"355330 TAMBAU";95
"355340 TANABI";113
"355350 TAPIRAI";37
"355360 TAPIRATIBA";63
"355365 TAQUARAL";13
"355370 TAQUARITINGA";229
"355380 TAQUARITUBA";101
"355385 TAQUARIVAI";19
"355390 TARABAI";20
"355395 TARUMA";59
"355400 TATUI";529
"355410 TAUBATE";1201
"355420 TEJUPA";16
"355430 TEODORO SAMPAIO";78
"355440 TERRA ROXA";36
"355450 TIETE";130
"355460 TIMBURI";17
"355465 TORRE DE PEDRA";14
"355470 TORRINHA";44
"355475 TRABIJU";6
"355480 TREMEMBE";152
"355490 TRES FRONTEIRAS";26
"355495 TUIUTI";27
"355500 TUPA";313
"355510 TUPI PAULISTA";64
"355520 TURIUBA";10
"355530 TURMALINA";3
"355535 UBARANA";22
"355540 UBATUBA";331
"355550 UBIRAJARA";16
"355560 UCHOA";30
"355570 UNIAO PAULISTA";5
"355580 URANIA";50
"355590 URU";4
"355600 URUPES";62
"355610 VALENTIM GENTIL";43
"355620 VALINHOS";361
"355630 VALPARAISO";86
"355635 VARGEM";29
"355640 VARGEM GRANDE DO SUL";171
"355645 VARGEM GRANDE PAULISTA";155
"355650 VARZEA PAULISTA";359
"355660 VERA CRUZ";40
"355670 VINHEDO";188
"355680 VIRADOURO";80
"355690 VISTA ALEGRE DO ALTO";30
"355695 VITORIA BRASIL";9
"355700 VOTORANTIM";475
"355710 VOTUPORANGA";361
"355715 ZACARIAS";13
"355720 CHAVANTES";63
"355730 ESTIVA GERBI";50
"Total";163859
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
